id,loan_amnt,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,active_credit,emp_title,purpose,zip_code,addr_state
624,240000,300,2700,3,7,0,290000,1,0,20,9.95,-0.01,19149,30.41,24.88,1,296,Driver,debt_consolidation,801xx,CO
625,200000,300,2900,6,3,0,394000,1,0,10,19.95,0,17607.17,55,37.24,0,1,Full time RN,debt_consolidation,021xx,MA
626,160000,240,2800,3,6,2,469000,0,0,20,8,-0.01,15853.65,53.68,22.24,0,8,supervison,debt_consolidation,827xx,WY
627,220000,240,3400,1,10,0,438000,1,1,20,9.95,0.01,16770.48,50.14,20.24,1,283,Cintas,credit_card,452xx,OH
628,210000,300,2500,3,1,0,461000,0,1,10,11,0.01,11047.83,34.74,26.76,0,415,Foreman,debt_consolidation,971xx,OR
629,80000,240,1200,1,10,1,600000,0,1,10,6.89,-0.01,9003.17,36.96,30.88,1,347,Managing Editor,car,320xx,FL
630,100000,240,1600,1,4,0,400000,0,1,10,8.05,0,12258.17,65.48,14.76,0,2,Salesperson,debt_consolidation,331xx,FL
631,100000,240,1800,3,1,0,260000,1,1,10,14.11,0.99,2299.52,19.06,34.24,0,357,Upstaging,debt_consolidation,302xx,GA
632,160000,300,1800,3,10,1,330000,1,0,10,7.89,0,13094.48,98.81,19.35,0,293,Alliance Specialist,debt_consolidation,774xx,TX
633,160000,240,2700,3,8,0,365000,1,0,20,8.95,0,18878,45.51,17.76,0,319,Whiting-Turner,debt_consolidation,212xx,MD
634,100000,300,1200,3,1,2,335000,1,0,20,20.05,0.01,4934.48,7,29.12,1,-498,ADMINISTRATIVE 1,debt_consolidation,973xx,OR
635,350000,240,7000,6,10,1,540000,1,0,20,7.89,0,1060.35,18.12,13.76,0,379,Director of Marketing,major_purchase,104xx,NY
636,100000,300,1300,4,6,1,117000,1,0,20,9,0,6893.17,44.76,22.24,1,-4,visual merchandiser/ stylist,credit_card,114xx,NY
637,70000,240,1100,2,9,1,168000,1,0,20,9.11,0.99,10213.65,47.5,15,1,2,bus operator,credit_card,208xx,MD
638,130000,240,2200,2,7,1,437000,0,0,30,18.05,0.99,5979.17,37.1,54.12,1,283,Baltimore City Schools,credit_card,200xx,DC
639,100000,240,1600,2,10,1,190000,0,1,10,1.84,-0.01,11406,81.02,15.88,0,285,Morean Arts Center,debt_consolidation,337xx,FL
640,60000,240,1000,2,2,0,231000,1,0,10,12,0.01,7242.17,50.62,16.24,1,7,owner,credit_card,764xx,TX
641,90000,240,1500,2,2,1,151000,0,1,20,8.05,-0.01,8743.35,63.7,18.12,1,4,Office Manager,other,303xx,GA
642,150000,240,2400,2,10,0,325000,0,0,20,7.89,0.01,7678.65,39.12,28.35,1,2,assembler,debt_consolidation,614xx,IL
643,100000,300,1200,4,5,2,206000,1,0,20,9.84,-0.01,10259.35,26.38,18.76,1,1,Office Assistant,credit_card,328xx,FL
644,200000,240,3400,3,10,1,359000,1,0,30,19,0.01,11997,42.58,42.12,1,-7,Finance Manager,debt_consolidation,917xx,CA
645,60000,240,1000,3,1,1,152000,0,0,30,9.05,0.01,11838,61.54,12,0,0,Coordinator,credit_card,900xx,CA
646,120000,300,1400,4,4,0,148000,1,0,10,6.05,-0.01,7414.17,45.88,9.12,0,0,Lead,debt_consolidation,228xx,VA
647,110000,240,1700,1,7,1,369000,0,1,10,7.05,0.01,11276,28.54,10.76,1,-3,"Team Leader, Economic Development",credit_card,089xx,NJ
648,60000,240,900,1,7,1,279000,0,1,20,13.84,0.01,2117.52,9.68,33.24,1,331,Director,debt_consolidation,300xx,GA
649,100000,240,1600,1,10,0,440000,0,1,10,6.05,0.99,2146.17,25.08,14.35,0,288,Machinist,debt_consolidation,238xx,VA
650,220000,300,2500,3,9,0,247000,1,0,20,7.95,0,24822.48,71.18,19.35,1,284,Supervisor,debt_consolidation,487xx,MI
651,350000,240,6000,3,3,0,772000,1,1,20,10.89,0,33250.17,80.36,31,0,488,Director,debt_consolidation,220xx,VA
652,120000,240,2000,2,1,1,775000,1,1,10,5.95,0,33287.17,96.18,15.24,1,0,Project Manager,other,980xx,WA
653,120000,300,1400,3,10,0,493000,1,0,20,7.89,1.01,17440.65,88.36,23.88,0,291,Eastside Family Med ,credit_card,980xx,WA
654,220000,240,3600,2,10,1,273000,1,0,20,11.95,-0.01,17341.35,53.18,31.24,0,4,administrative assistant,debt_consolidation,712xx,LA
655,50000,240,800,2,5,0,128000,0,1,10,6.11,-0.01,2876,57.71,9,1,394,Auditor,home_improvement,131xx,NY
656,40000,240,700,2,10,1,206000,0,0,10,5.05,-0.01,4046.35,39.2,7.65,1,11,supervisor ,credit_card,605xx,IL
657,130000,300,1500,3,3,0,847000,1,0,10,8,0.01,32895.17,70.46,10.24,1,1,Senior Software Engineer,home_improvement,076xx,NJ
658,150000,240,2400,2,8,1,456000,0,1,20,16,0.01,23707.65,69.34,22.88,0,-4,Business Analyst,other,069xx,CT
659,150000,240,2400,1,10,0,450000,1,1,10,18.11,0.01,9032,8.22,37.24,1,458,EATON,debt_consolidation,342xx,FL
660,350000,240,5800,3,1,0,747000,1,1,30,21.89,-0.01,84831,85.71,38,1,389,Business Development Manager,debt_consolidation,773xx,TX
661,110000,300,1500,5,10,0,156000,1,0,40,7.16,-0.01,7360.48,61.12,31.35,0,4,MARKET/ DELI,debt_consolidation,776xx,TX
662,200000,300,2300,3,3,0,425000,1,0,20,10.05,0.01,6581,48.48,27.24,1,317,TEACHER,debt_consolidation,355xx,AL
663,120000,240,2000,2,1,1,268000,0,1,10,8,0.01,8181.17,63.39,26.12,0,-2,Restaurant Manager,debt_consolidation,070xx,NJ
664,240000,240,3800,2,10,1,506000,1,1,20,11.95,1.01,30810.35,83.08,17.88,1,4,president,debt_consolidation,920xx,CA
665,40000,240,700,5,1,1,228000,0,0,0,9.95,0.01,1067,10.22,11,1,4,Dental works ,other,275xx,NC
666,200000,300,2500,4,10,0,365000,1,0,30,13.11,0,41290.17,59.48,38.76,0,445,CLAIMS ADJUSTER ,debt_consolidation,701xx,LA
667,250000,240,3800,1,4,0,1025000,1,1,10,10,0.01,29179.48,62.42,16.24,0,486,Vice President ,credit_card,100xx,NY
668,130000,300,1700,5,2,1,155000,1,0,20,5.95,0.01,11820.83,65.36,8.35,1,2,EW-lll,credit_card,857xx,AZ
669,280000,240,4700,2,5,0,503000,1,1,10,16.05,0.01,10127.52,59.32,31.76,1,476,Activity Director,credit_card,431xx,OH
670,150000,240,2500,2,1,1,336000,1,1,10,14.05,0.01,12937.83,73.76,18.88,0,330,Senior Indirect Loan Officer,credit_card,809xx,CO
671,70000,240,1100,1,2,1,222000,1,1,20,15.95,0,10523.48,71.34,17,0,-3,"C&S Wholesale Grocers, Inc.",credit_card,034xx,NH
672,70000,240,1100,1,8,2,123000,0,1,20,9.95,0,14940.17,43.96,24.65,0,431,Morgan's Ace Hardware,debt_consolidation,301xx,GA
673,120000,240,1800,1,5,0,506000,0,1,20,13.95,0,13527.17,53.06,31.65,1,2,Associate,debt_consolidation,841xx,UT
674,100000,240,1600,1,3,0,444000,1,1,20,13.16,1.01,4626.17,18.4,41.24,1,346,qc supervisor,debt_consolidation,774xx,TX
675,130000,240,2200,3,10,1,225000,1,0,40,18,0.01,13370,33,27.24,1,275,Clerk,debt_consolidation,923xx,CA
676,170000,300,1800,2,10,0,351000,1,0,20,10.95,0.01,15597.35,44.34,23.76,0,335,Regional Traffic Coordinator-Key Account,credit_card,601xx,IL
677,310000,300,3500,3,10,0,331000,1,1,10,8.84,0.01,6637.35,15.38,24.65,1,361,Franchise Sales Manager,debt_consolidation,359xx,AL
678,260000,300,3000,3,10,0,669000,1,0,20,15.16,0.01,24785.65,65,35.12,1,352,Fire Fighter,debt_consolidation,021xx,MA
679,60000,240,900,1,10,2,398000,1,1,10,26,0.01,5573.48,7.69,45.12,1,496,RN Manager,car,258xx,WV
680,70000,240,1200,2,4,1,303000,1,0,10,11.05,-0.01,4289.52,21.26,17.12,0,9,Bartender,debt_consolidation,342xx,FL
681,120000,240,1900,2,7,2,544000,0,0,10,13.05,0,12405.17,43.7,22.88,1,273,superintendent ,debt_consolidation,981xx,WA
682,120000,240,2100,3,10,1,147000,0,1,20,7.11,0.01,9165.35,42.61,11,0,401,Security Officer,debt_consolidation,010xx,MA
683,80000,240,1200,1,1,2,310000,1,1,10,12.05,0.01,4933.35,36,36.24,1,321,Adult Clinical Supervisor,credit_card,863xx,AZ
684,70000,240,1200,3,8,2,175000,0,0,20,4,0.01,6486.65,78.18,12.12,0,3,Security Officer,credit_card,631xx,MO
685,100000,300,1300,4,1,0,280000,1,0,20,17,-0.01,10061,58.8,33.76,1,458,Teacher,major_purchase,770xx,TX
686,80000,240,1400,2,10,2,303000,0,1,20,9.05,0.99,9204.48,62.74,18.12,1,-2,Drew Memorial Hospital,credit_card,716xx,AR
687,290000,300,3800,5,9,2,327000,1,0,20,17.05,-0.01,17601.17,46.09,25.76,1,5,production supervisor,debt_consolidation,451xx,OH
688,160000,240,2500,1,10,0,228000,0,1,10,4.84,0,8571.35,49.64,14,0,-5,Leading Petty Officer,home_improvement,236xx,VA
689,180000,240,3000,2,3,1,194000,0,0,20,16,-0.01,9261.65,22.11,32.65,1,272,Graphic Designer,debt_consolidation,159xx,PA
690,100000,300,1400,5,1,1,175000,1,0,40,11.89,0,25144.83,78.4,15.24,1,8,Forklift operator,debt_consolidation,156xx,PA
691,110000,300,1200,3,7,1,370000,1,0,10,5.84,-0.01,3704.83,47.32,23,0,-2,correction officer,debt_consolidation,060xx,CT
692,130000,240,2200,2,4,2,394000,0,0,20,14.84,1,301.83,0.5,28.88,0,409,Tax Supervisor,debt_consolidation,300xx,GA
693,110000,300,1600,6,2,1,456000,1,0,20,8.11,0.01,15764.52,94.18,16.12,1,0,Amgen ,debt_consolidation,913xx,CA
694,90000,240,1600,5,8,2,125000,1,0,30,7.11,-0.01,7008.35,46.09,15.76,0,2,Front Office,debt_consolidation,814xx,CO
695,200000,300,2500,5,10,1,238000,1,0,20,14.84,-0.01,26300.52,68.9,27.65,1,0,supervisor,debt_consolidation,700xx,LA
696,40000,240,700,3,1,1,222000,1,0,20,11.16,0,9966.83,82.94,18.35,0,5,Lincense Coordinator,other,441xx,OH
697,330000,240,5600,3,2,0,659000,1,0,20,8.16,0.01,39200.17,92.29,18,1,341,sr business intelligence manager,debt_consolidation,370xx,TN
698,240000,300,3000,4,10,0,275000,0,0,20,4,0.01,15843.65,93.52,14.35,1,319,Dairy manager,debt_consolidation,109xx,NY
699,240000,300,3000,4,9,1,282000,1,0,20,8.84,0.01,16554.35,56,28.12,0,6,Save A Lot,debt_consolidation,704xx,LA
700,250000,240,4100,2,1,1,396000,1,0,20,9.84,-0.01,23980.52,51.62,24.35,1,290,Business Development Manager,debt_consolidation,331xx,FL
701,240000,240,4000,3,3,0,430000,1,0,30,24,0,20624.65,80.28,49.76,0,338,QA Lead,credit_card,700xx,LA
702,110000,240,1900,4,2,1,144000,0,0,10,7.95,-0.01,3596.35,34.52,11.12,0,-2,LMT,small_business,973xx,OR
703,180000,240,3200,3,10,1,385000,0,0,0,3,-0.01,9726.35,65.92,7.12,0,303,Firstat Nursing Service,debt_consolidation,920xx,CA
704,350000,240,5600,2,10,0,647000,1,0,20,27.95,0.01,113463.83,52.71,56.76,1,349,Skilled Trade,credit_card,481xx,MI
705,60000,240,1000,2,3,0,725000,1,1,10,7.11,0,27093.17,58.34,30.24,0,511,Communication technician,debt_consolidation,207xx,MD
706,90000,240,1400,2,4,1,198000,0,0,30,10,0.01,23312.35,41.72,30,0,320,Specailist,debt_consolidation,956xx,CA
707,140000,240,2400,4,10,0,385000,0,0,30,7.84,0,45697.83,89.68,11,0,291,Project Coordinator,credit_card,641xx,MO
708,200000,240,3300,3,10,0,564000,1,0,30,24.95,-0.01,27350.35,41.71,37.65,1,286,System Analyst V,debt_consolidation,606xx,IL
709,50000,240,800,3,4,1,245000,1,0,10,4.95,0.01,12730.17,72.46,10.24,0,3,Time warner cable,debt_consolidation,104xx,NY
710,200000,300,2400,3,2,1,299000,1,0,20,8.95,0,19713.17,67.99,10.76,0,329,PricewaterhouseCoopers,debt_consolidation,921xx,CA
711,60000,240,1000,2,9,2,306000,0,0,10,13.95,0,6711.65,23.69,29.35,0,-5,Driver,debt_consolidation,606xx,IL
712,240000,240,3800,1,3,0,382000,1,1,20,20,0,30275.17,53.74,31.76,0,435,Supervisor inventory management ,debt_consolidation,295xx,SC
713,200000,300,2400,4,10,1,421000,1,0,30,9.84,0.01,22771.65,66.42,22.12,1,326,PURCHASING MANAGER,debt_consolidation,330xx,FL
714,100000,240,1600,2,3,1,393000,1,1,30,14.84,-0.01,32493.35,75.04,22.76,1,334,Business System Analyst,credit_card,927xx,CA
715,100000,240,1600,2,2,1,247000,0,1,20,9.89,-0.01,9518.52,59.34,24.12,0,278,DCAA,credit_card,752xx,TX
716,80000,240,1400,3,5,1,355000,0,0,10,10.84,0.01,6428.48,49.82,14.12,1,1,Mechanical Engineer,debt_consolidation,906xx,CA
717,140000,300,1800,4,5,1,165000,1,0,10,9.89,0,6228.83,29.5,21.24,0,4,manager,debt_consolidation,117xx,NY
718,150000,300,1600,2,2,2,320000,0,0,10,18.05,-0.01,18451.35,46.3,38.24,1,405,Controller,credit_card,080xx,NJ
719,70000,240,1100,1,8,0,273000,0,1,10,8.95,0,3394.35,26.82,16.88,0,0,carrier,debt_consolidation,488xx,MI
720,100000,300,1200,3,7,1,140000,0,0,30,7.11,0.01,5773.35,37.1,20.88,1,0,District Manager ,credit_card,658xx,MO
721,20000,240,200,4,10,1,260000,0,0,20,13.89,0.01,10306.35,82.49,19.88,0,316,Provident Bank,other,070xx,NJ
722,220000,240,3400,1,9,0,819000,1,1,10,11.84,0.01,58731.17,65.72,38.76,0,447,Director of Solution Development,credit_card,703xx,LA
723,350000,240,6400,4,10,1,790000,1,0,20,13.11,0.01,41047.17,35.29,29.24,1,304,Citigroup,debt_consolidation,335xx,FL
724,350000,300,3900,2,7,1,944000,1,1,20,18.05,0,107900.35,80.52,18.76,1,313,Executive Director,credit_card,945xx,CA
725,220000,240,3400,1,10,0,286000,1,1,10,7.95,-0.01,16589.83,26.38,18.24,0,5,Runnemede Board of Educuation,debt_consolidation,080xx,NJ
726,140000,240,2600,4,8,2,189000,1,0,20,13.05,0.01,20712.65,76.8,24.76,0,361,"Urology of VA, PLLC",debt_consolidation,233xx,VA
727,350000,300,4300,4,10,0,1000000,1,0,20,17.89,-0.01,30055.35,53.51,42.35,0,351,President,home_improvement,346xx,FL
728,190000,300,2300,3,10,0,453000,1,1,40,17.11,-0.01,53344.48,56.58,26.76,1,464,TECH,debt_consolidation,176xx,PA
729,190000,300,2500,5,1,0,234000,1,0,10,6.05,0,2227.52,18.56,20.24,1,8,Maintenance Mechanic,debt_consolidation,287xx,NC
730,100000,240,1800,4,10,1,240000,0,0,10,9.05,0.99,6020.17,56.48,14.12,0,-2,senior tech,credit_card,970xx,OR
731,190000,300,2300,3,10,0,244000,1,0,20,10.11,1.01,11053,88.16,16.76,0,282,maintenance,credit_card,940xx,CA
732,20000,240,300,2,10,1,184000,1,0,10,6,0.01,6557.65,44.88,17,0,384,Dept. Sales Manager,major_purchase,402xx,KY
733,80000,240,1300,1,3,0,310000,1,1,20,25.11,1.01,7141.65,67.32,32.12,1,-2,Assistant Director,debt_consolidation,846xx,UT
734,350000,300,3900,3,8,1,641000,1,1,10,12.11,0.01,21130,29.28,21.12,1,594,Account Manager,credit_card,605xx,IL
735,270000,300,3000,2,10,0,703000,0,0,10,17.95,0.01,9528,15.58,46.35,1,336,dentist,debt_consolidation,554xx,MN
736,140000,300,1400,2,5,0,272000,0,1,10,15.16,0.01,12037,71.86,24.24,1,6,Engineering Technician,debt_consolidation,275xx,NC
737,180000,300,2100,3,10,1,202000,1,1,30,9.84,1.01,10276,51.36,20.65,1,384,Printing Pressman,credit_card,064xx,CT
738,180000,240,3000,3,3,0,435000,1,0,20,11.95,0,23960.35,53.38,25.88,1,4,Branch Manager,debt_consolidation,070xx,NJ
739,50000,240,900,3,9,0,350000,1,0,30,15.05,-0.01,53046.83,51.42,38.88,0,315,TEACHER,debt_consolidation,440xx,OH
740,330000,300,4000,4,10,0,447000,1,0,30,17.05,1.01,31793.35,67.16,40.24,0,-3,Assistant Vice President branch Manager,debt_consolidation,201xx,VA
741,280000,240,4700,3,3,1,478000,1,0,10,21.11,1,29272,52.32,26.12,0,-2,Regional Manager,debt_consolidation,342xx,FL
742,300000,300,3500,3,10,1,878000,1,0,20,6.16,-0.01,14304,77.06,17.12,1,321,VP Sales,debt_consolidation,920xx,CA
743,150000,300,1500,1,7,0,333000,0,1,10,5.89,0.99,965.17,6.44,10,1,-1,Supervisor,home_improvement,468xx,IN
744,150000,240,2400,2,1,1,231000,1,1,20,10.89,0.01,10910.35,79.28,19.88,0,-4,Treasury Management Specialist,credit_card,972xx,OR
745,50000,240,800,1,10,0,257000,0,1,10,7.89,0.01,10472.83,32.56,15.12,1,381,Dispatcher,major_purchase,774xx,TX
746,200000,240,3600,4,6,1,322000,1,0,20,12.89,1.01,10827.35,78.24,20.76,1,297,Field Service Engineer,debt_consolidation,939xx,CA
747,250000,300,3100,4,7,0,260000,1,0,30,16.05,0,17928.83,37.62,25.88,1,-4,Computer Technician,debt_consolidation,030xx,NH
748,110000,240,1800,2,10,1,283000,0,0,20,15.05,0.01,12240.52,34.1,25.35,0,271,letter carrier,debt_consolidation,308xx,GA
749,200000,300,2800,5,1,1,222000,1,0,20,12.84,0,22514.48,92.62,44.76,0,314,Coordinator,credit_card,900xx,CA
750,50000,240,800,2,1,1,183000,0,1,10,3.89,0.01,4971.48,56.44,6.12,0,0,Sales/Service Manager,debt_consolidation,155xx,PA
751,60000,240,1000,3,1,1,231000,0,0,10,6.16,0,7628.83,56.01,11.88,0,7,Truck driver,other,958xx,CA
752,260000,300,3300,4,10,0,294000,0,0,30,7,0.01,42101.52,93.7,25,0,339,Teacher,debt_consolidation,358xx,AL
753,50000,240,900,2,3,1,230000,0,0,20,13.05,0.01,8421.35,42.98,25.24,0,-7,Currency Exchange International Corp.,debt_consolidation,328xx,FL
754,300000,240,4800,2,3,0,747000,1,1,20,11.05,0.01,33108.83,91.92,22.88,1,-4,Director of Service,debt_consolidation,600xx,IL
755,60000,240,900,2,5,0,316000,1,0,20,17.05,-0.01,23179.17,41.19,47.24,0,517,Special Education Teacher,debt_consolidation,303xx,GA
756,60000,240,1000,2,1,1,76000,1,0,10,4.95,-0.01,4230.83,19.46,11.24,1,406,Cashier,debt_consolidation,980xx,WA
757,240000,240,4000,2,5,2,515000,0,1,10,5.16,0,33525.65,84.28,17.88,0,317,Client Strategy Group,debt_consolidation,441xx,OH
758,150000,300,1800,3,3,1,358000,1,0,10,9,0,9384,76.41,28.76,1,7,Assurance Senior,debt_consolidation,112xx,NY
759,80000,240,1300,2,6,1,250000,1,0,20,11.89,1,10464.65,47.54,26.35,1,549,Zms manager,debt_consolidation,751xx,TX
760,100000,240,1700,3,6,0,155000,1,1,30,8.95,-0.01,7496,53.66,19,0,463,HCV/Portability Specialist,credit_card,293xx,SC
761,270000,300,2800,2,10,0,447000,1,0,20,10.05,0.01,15778.65,41.96,24.24,0,317,MedAssets,debt_consolidation,109xx,NY
762,60000,240,1000,1,5,1,244000,1,1,30,11.05,0,1668.52,14.66,26.76,1,-2,Convention Services Planner,debt_consolidation,802xx,CO
763,280000,300,2900,2,10,0,294000,0,0,20,12.05,0,8319.17,33.3,47.24,0,291,tech.,credit_card,458xx,OH
764,200000,240,3300,2,9,0,356000,1,1,10,15.95,-0.01,19919.65,72.02,53.24,1,297,baltimore county fire dept,debt_consolidation,212xx,MD
765,20000,240,400,4,10,1,153000,1,0,10,4.95,-0.01,6548.35,83.48,18.35,0,351,bus asst,other,331xx,FL
766,110000,300,1300,4,1,1,157000,1,0,20,4.95,0,14534.48,81.2,8.12,1,394,Receiver,debt_consolidation,936xx,CA
767,130000,240,2100,2,1,1,232000,0,0,0,5.11,-0.01,6620,19.11,7.12,0,2,Marwaha group Inc,wedding,917xx,CA
768,170000,300,2400,5,4,0,248000,1,0,10,10.89,0.01,13446.17,47.78,25,1,280,IT Field Tech,small_business,454xx,OH
769,190000,300,2500,5,10,0,254000,1,0,30,11.11,0.01,29734,91.4,16.76,1,334,ITS staff,debt_consolidation,019xx,MA
770,100000,240,1600,2,4,0,194000,1,1,20,3.11,0.01,6695.83,78.1,6,0,274,okonite cables,car,291xx,SC
771,110000,300,1300,3,1,1,153000,1,0,10,6.16,0,10677,78.74,5.65,1,0,receptionist,debt_consolidation,112xx,NY
772,60000,240,900,2,1,1,278000,0,0,10,11.95,-0.01,5988,46.86,17,0,-1,Project Manager,credit_card,331xx,FL
773,200000,300,2100,2,8,0,250000,1,1,10,22.95,-0.01,10207.65,85,37,1,-6,IT Security Analyst,debt_consolidation,846xx,UT
774,350000,300,4800,5,7,2,956000,1,0,20,18.84,1,18732.17,86.1,37,0,292,Control Design Supervisor,debt_consolidation,773xx,TX
775,50000,240,700,1,10,1,540000,0,1,30,9.05,0.01,24082.35,70.88,25.24,1,3,E-9,debt_consolidation,224xx,VA
776,150000,240,2500,3,8,0,731000,1,0,10,18,0.01,51977.35,55.51,25.12,0,348,Endo Pharmaceuticals,home_improvement,920xx,CA
777,160000,240,2900,4,2,0,450000,0,0,10,6.05,0.01,22139.35,61.68,13.35,0,413,MedAllies,credit_card,124xx,NY
778,90000,240,1700,3,10,2,150000,1,0,10,1.89,0.99,8972,70.31,5.76,0,290,TLC,major_purchase,218xx,MD
779,40000,240,800,4,10,0,494000,1,0,30,14.89,0.01,20685.83,67.84,29.76,0,386,Accountant,home_improvement,115xx,NY
780,240000,240,3900,2,2,0,770000,1,1,10,10,0.01,6350.83,76.22,38,1,351,manager,debt_consolidation,088xx,NJ
781,110000,240,1900,3,10,0,353000,1,0,20,9,0.99,6280,33.66,28,0,-1,Bulk Mail Tech,debt_consolidation,563xx,MN
782,50000,240,700,2,3,1,133000,0,1,20,6.11,0.01,4949.35,69.32,6.65,1,10,Housekeeper,credit_card,197xx,DE
783,30000,240,600,3,10,0,589000,0,1,20,12.11,-0.01,28586.17,68.14,31.35,0,361,Dept of the Army Civilian,other,238xx,VA
784,30000,240,400,3,4,1,188000,1,0,0,1.89,0,695.83,7.9,6,0,344,Waiter,other,314xx,GA
785,140000,300,1800,5,1,1,244000,1,0,20,14.89,0.01,9295.65,77,19,0,1,Claims examiner,debt_consolidation,923xx,CA
786,300000,300,3800,4,3,0,597000,1,0,20,15.05,-0.01,6591.83,14.76,31.88,1,2,Sales,debt_consolidation,275xx,NC
787,50000,240,900,3,1,1,536000,1,0,0,18.95,0.01,3918.35,46.94,30.76,0,306,Coral Gables Country Club,debt_consolidation,331xx,FL
788,250000,240,3800,1,10,1,528000,1,1,10,6,0.01,34281,71,10.76,1,277,Paralegal,credit_card,941xx,CA
789,270000,300,2900,2,10,0,550000,1,1,30,19.05,0,34698,73.8,41.24,0,312,Electrical apprentice,debt_consolidation,435xx,OH
790,160000,240,2500,1,10,1,636000,1,1,0,9,0,6495.48,47.21,33.88,1,498,SuppyBase Manager,credit_card,917xx,CA
791,180000,300,2300,4,1,0,250000,0,0,40,18.95,-0.01,8526.35,76.38,39,1,-10,Process Improvement Trainer,credit_card,850xx,AZ
792,180000,300,1900,2,7,0,436000,1,1,10,13.11,1.01,11961.65,67.06,23.35,1,3,Certified Auto Mechanic,credit_card,358xx,AL
793,200000,240,3400,3,8,0,554000,1,0,30,7.89,0.01,34064.17,59.4,25.88,0,8,CRM Solution Architect,credit_card,936xx,CA
794,350000,300,5300,7,4,0,465000,1,0,20,18.95,0.01,9449,38.08,40.76,0,330,RN On Call,debt_consolidation,321xx,FL
795,210000,240,3100,1,1,1,500000,1,1,10,18.11,0.01,4801.83,2.49,27.88,0,2,Import Export Specialist,home_improvement,913xx,CA
796,140000,300,1500,2,10,1,420000,1,0,10,9.11,3,13903.65,48.09,9.76,1,451,"Alliance Manager, Digital Banking",debt_consolidation,481xx,MI
797,80000,240,1400,3,1,1,222000,1,1,20,10.05,0.01,12270,57.58,11.65,1,397,Fifth Third Bank,debt_consolidation,606xx,IL
798,350000,240,6300,4,3,1,575000,1,0,10,4.84,0,1269.35,65.06,15.24,0,2,Sr. Contract Specialist,debt_consolidation,223xx,VA
799,60000,240,900,4,10,1,197000,1,0,30,5.16,-0.01,2512.83,60.74,7.24,1,344,sales rep,small_business,330xx,FL
800,90000,240,1400,3,4,1,157000,1,0,20,27,1.01,3904.65,70.76,44.76,0,-5,HR Generalist,debt_consolidation,462xx,IN
801,240000,240,3700,1,3,0,694000,1,1,20,16.05,0.01,10793.17,61.58,49.88,1,319,Nurse Practitioner,debt_consolidation,356xx,AL
802,200000,300,2300,3,8,1,372000,1,0,20,16.05,0,16943.17,40.94,28.88,0,0,Branch manager ,credit_card,075xx,NJ
803,160000,300,2100,5,10,0,197000,1,0,30,7.11,0.01,15664.83,88.28,40.88,0,6,Administrative Aid,debt_consolidation,629xx,IL
804,70000,240,1200,3,10,1,294000,1,0,10,5.16,0.01,7710.17,97.32,6.35,0,0,Reverse logistics team member ,debt_consolidation,940xx,CA
805,160000,300,2100,5,3,0,294000,1,0,10,10.89,0.99,8536,44.66,32.65,1,0,Casting Operator,debt_consolidation,437xx,OH
806,110000,300,1300,3,2,1,159000,1,1,30,9.89,0.01,10881,88.5,24.76,1,398,Receiving Lead,debt_consolidation,232xx,VA
807,200000,300,2200,2,1,0,428000,1,0,20,12.84,0.01,15692.65,30,44.65,1,2,Driver/Operator ,debt_consolidation,882xx,NM
808,40000,240,700,3,1,1,112000,0,0,10,4.16,-0.01,3062.35,71.44,8.76,0,0,Public Storage,home_improvement,334xx,FL
809,180000,240,3200,4,10,2,334000,1,0,30,10.89,0,3172.83,33.2,42,1,343,Maint manger,home_improvement,761xx,TX
810,100000,240,1700,3,3,2,312000,1,0,20,10.11,0.01,7567.17,81.34,20,1,268,Retail Wireless Consultant,debt_consolidation,612xx,IL
