id,loan_amnt,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,active_credit,emp_title,purpose,zip_code,addr_state,loan_status
7489,60000,240,1000,2,1,1,182000,0,10,4.11,0,5204.52,89.08,9.12,0,285,Coldwell Banker Residential Brokerage,small_business,200xx,DC,1
908,90000,240,1700,4,3,1,187000,1,30,15,0.01,13716.65,41.21,18.88,0,392,Asst. Manager,credit_card,891xx,NV,0
5485,250000,240,4500,4,1,1,372000,1,30,8.95,1,9000.83,43.02,13.88,1,4,Truck Driver,debt_consolidation,770xx,TX,0
2876,100000,240,1700,2,4,1,197000,1,30,6.95,0,10591.35,68.59,12.76,0,304,superior,debt_consolidation,914xx,CA,1
1463,280000,300,3000,2,10,0,347000,1,20,5.95,0,25061.83,87.5,20.76,1,340,Market Leader,credit_card,560xx,MN,1
7847,100000,240,1700,3,10,0,288000,0,20,14.11,0.01,18184.65,56.94,21.24,0,275,Attorney General,debt_consolidation,985xx,WA,0
8155,100000,240,1700,2,3,0,316000,0,10,13.05,1,6079.35,45.2,17,0,411,Seton Manor,debt_consolidation,179xx,PA,0
1170,110000,240,2000,4,3,1,406000,1,20,7.95,0.01,31623.35,84.34,13.76,0,4,Engineer II,small_business,750xx,TX,0
3357,320000,300,4300,5,10,0,460000,1,40,15.16,-0.01,26570.65,93.76,30.88,1,335,technician,debt_consolidation,735xx,OK,0
2855,140000,240,2300,2,4,0,855000,0,20,13.89,0.01,15993.52,52.1,51.12,1,-3,FINANCE MANAGER,credit_card,337xx,FL,0
6563,50000,240,800,2,10,0,143000,1,30,14.84,0.99,5560.83,28.3,37.65,1,402,Manager,other,720xx,AR,0
1641,120000,300,1500,4,10,1,310000,1,20,7.95,0.99,10259.35,72.44,11.76,1,4,RSE,debt_consolidation,770xx,TX,0
5120,240000,240,4100,3,2,2,556000,1,10,7.95,-0.01,13600.65,90.44,23.35,0,333,STRATEGIC BUYER,home_improvement,329xx,FL,0
5857,70000,240,1100,2,1,1,200000,1,10,11.95,-0.01,892.17,4.46,19.65,0,299,"AtriCure, Inc.",other,450xx,OH,0
5383,80000,240,1500,5,2,1,1265000,1,10,9,0,918.65,98.91,51.88,0,304,CDPHP,debt_consolidation,121xx,NY,0
1515,240000,240,4100,2,10,0,703000,0,20,15.16,0,60499.17,62.74,29.88,0,346,AB Precision,debt_consolidation,180xx,PA,1
4947,200000,300,2500,3,10,1,228000,1,20,7.16,0,24894.65,84.16,14.24,0,349,JFC,debt_consolidation,953xx,CA,0
5582,200000,240,3400,3,6,0,313000,1,20,13.05,0.99,19495,67.26,27.35,0,0,Registered Respiratory Therapist,debt_consolidation,794xx,TX,0
6638,150000,240,2600,2,1,1,350000,0,20,7.16,0,12155.48,71.1,8.65,0,-3,Bay Care Health Systems,credit_card,337xx,FL,1
3195,50000,240,800,1,10,1,207000,1,20,8,0.99,4469.48,34.62,46,1,425,Heavy equipment operator,credit_card,038xx,NH,1
7198,250000,300,3500,5,4,1,510000,1,20,13.11,0.01,28273.65,87,22.65,0,357,Manager,debt_consolidation,088xx,NJ,0
7323,60000,240,1300,7,8,0,113000,1,30,10,-0.01,11584.83,60.26,20,1,338,Medical Assistant,other,309xx,GA,0
8351,60000,240,900,1,10,0,222000,0,20,10.05,1.01,4889.83,52.24,24.35,1,10,Laborer,credit_card,128xx,NY,1
7946,180000,300,2400,5,3,1,267000,1,20,8,0,4228,67.1,13.24,1,1,Supervisor,debt_consolidation,601xx,IL,0
1862,130000,300,1600,3,1,0,406000,1,10,6,0.01,10126.35,76.26,12.88,0,9,Freight Coordinator,credit_card,604xx,IL,0
5197,150000,300,1700,3,10,0,160000,1,20,11.05,0.01,28325.65,62.18,32,0,403,teaching assistant,debt_consolidation,131xx,NY,1
5071,80000,240,900,1,2,1,560000,1,10,20,-0.01,10828.35,57.94,45.24,0,0,Microsoft,vacation,981xx,WA,1
1140,190000,300,2500,5,10,2,243000,1,20,12.95,0,21107,73.32,22.35,0,-7,IT,debt_consolidation,142xx,NY,0
8995,50000,240,900,3,1,1,153000,1,20,7.11,0.01,13005,84.38,9.88,1,3,nail tech,other,331xx,FL,0
1599,100000,240,1600,1,2,1,185000,1,20,9.11,0.99,1429.17,14.89,30.88,0,399,FSS2,credit_card,483xx,MI,1
7737,100000,240,1700,3,10,1,181000,0,20,8.89,0.98,4256,19.02,13.88,1,295,Appeals Service Coordinator,debt_consolidation,124xx,NY,0
5275,60000,240,1000,2,1,1,194000,0,20,12.11,0,7960.35,27.62,15.65,0,-6,Fresenius Kabi,other,140xx,NY,0
4663,160000,240,2800,3,10,0,594000,1,10,8,0,15129,63.36,44,1,362,Police Officer,debt_consolidation,940xx,CA,1
1349,110000,240,1800,3,7,2,174000,0,20,13,0,24030,66.28,23.24,0,277,Contractor/Freelance Writer,debt_consolidation,630xx,MO,0
3428,200000,300,2900,6,10,0,334000,1,20,5.89,0,15646.83,92.64,22.88,0,313,Dominion Power,credit_card,224xx,VA,0
348,210000,300,2500,3,9,0,240000,1,30,11.95,0,15628.48,53.78,34.65,1,530,SALES,debt_consolidation,751xx,TX,1
192,260000,300,3400,4,10,1,453000,1,10,9.89,0.01,11069,48.5,30,0,300,CCAD,debt_consolidation,784xx,TX,0
2825,50000,240,800,1,1,0,644000,0,10,10.11,0,28563.35,88.14,25,1,-5,Director of Architecture,other,301xx,GA,1
2191,140000,300,1700,3,10,1,292000,1,20,8.89,-0.01,23379,65.02,19,1,6,Section Sergeant,debt_consolidation,313xx,GA,0
957,110000,300,1400,5,2,2,166000,1,10,11.84,-0.01,4567.83,46.3,25.88,1,-2,Human Resources,debt_consolidation,458xx,OH,0
1015,240000,300,3000,4,3,0,469000,1,10,7,-0.01,14483.83,56.2,14.88,0,5,Branch Manager,credit_card,891xx,NV,0
5051,220000,240,3800,3,8,0,494000,1,20,11.95,0.99,11602.17,71.29,24,1,305,BUSINESS MANAGER ,debt_consolidation,344xx,FL,0
768,170000,300,2400,5,4,0,248000,1,10,10.89,0.01,13446.17,47.78,25,1,280,IT Field Tech,small_business,454xx,OH,0
4119,270000,300,3100,3,10,0,334000,1,20,6.89,0.01,35047.17,53.9,15.88,1,392,Teacher,debt_consolidation,405xx,KY,1
1388,120000,240,2000,3,10,1,453000,1,10,12.95,0.01,9099.65,47.92,14.76,1,4,Paralegal,debt_consolidation,020xx,MA,0
5146,110000,300,1200,2,10,1,254000,0,10,8,-0.01,10027,24.36,20.24,0,389,U.S. Army,debt_consolidation,217xx,MD,0
4629,120000,240,2000,2,1,1,350000,1,10,9.95,0,5604.35,34.39,12.76,0,-5,IDMWORKS,medical,951xx,CA,0
1590,220000,300,2900,5,2,0,219000,1,10,9.95,0.01,3053.48,25.66,19.24,1,0,Operations manager,debt_consolidation,763xx,TX,0
758,150000,300,1800,3,3,1,358000,1,10,9,0,9384,76.41,28.76,1,7,Assurance Senior,debt_consolidation,112xx,NY,0
2209,200000,300,2500,3,10,0,250000,1,10,5.11,0.01,9664.83,85.9,14.12,0,0,Wilson Trucking Corp,debt_consolidation,280xx,NC,0
3776,80000,240,1500,3,1,1,122000,0,20,11.89,0.01,8233,68.84,16.76,1,3,KBC,debt_consolidation,323xx,FL,0
1688,120000,300,1200,2,2,0,482000,0,10,15.89,-0.01,25820,29.54,53,1,282,Contract Manager,debt_consolidation,370xx,TN,0
351,150000,300,2000,4,5,2,197000,1,20,16,0,20013.65,83.3,17.76,0,-6,Bookkeeper,credit_card,985xx,WA,0
1193,20000,240,300,3,5,0,310000,0,20,12.11,0.01,8661.65,88.26,21.35,1,7,Solutions Manager,home_improvement,458xx,OH,0
8614,100000,300,1300,4,4,0,160000,0,40,11.84,0.01,12022.65,35.74,18.76,1,-1,Police Officer,debt_consolidation,295xx,SC,0
7606,70000,240,1200,3,3,0,236000,1,30,9,0.01,6977.83,59.06,14.35,0,0,Sales and Service Representative,debt_consolidation,705xx,LA,0
605,160000,300,1600,2,5,1,372000,0,20,17.89,0.01,12540,32.96,31.12,1,5,Bro ,debt_consolidation,906xx,CA,0
4700,250000,300,3200,5,4,1,310000,1,30,10.11,2,4025,27.44,18.12,1,0,Executive Chef,credit_card,770xx,TX,0
278,170000,240,3000,3,4,0,505000,0,20,15.95,0,14450.48,87.79,29.65,0,322,underground ,debt_consolidation,898xx,NV,0
9039,80000,240,1400,4,8,1,138000,0,20,5.95,0.01,4025.48,37.91,8.76,1,-5,Houchen's Industries INC,debt_consolidation,250xx,WV,0
2692,220000,300,2600,3,4,0,406000,1,10,10.05,0,27513,69.32,24.12,0,317,Escrow Officer ,debt_consolidation,921xx,CA,0
4273,180000,240,3100,3,10,2,207000,0,40,19.89,0,40139.65,48.01,40.76,0,-539,Asst team coordinator,debt_consolidation,086xx,NJ,0
2130,30000,240,600,3,5,2,303000,0,30,11,0.01,3019,25.29,53.88,0,394,salesman,other,405xx,KY,1
2571,40000,240,600,3,2,1,193000,0,20,12.16,0,8681,47.14,18.24,0,4,Financial Operations Manager,debt_consolidation,937xx,CA,0
3517,300000,240,5000,3,7,1,2997000,1,10,13,-0.01,31312.65,53.34,29.76,1,6,Director,debt_consolidation,927xx,CA,0
7033,190000,240,3300,3,10,1,204000,1,20,24.84,0.01,22335.17,36.38,35.35,1,349,Principal's Secretary,debt_consolidation,937xx,CA,0
2810,50000,240,800,1,9,1,200000,1,10,3,0.01,7649.35,58.98,11.35,1,-5,restaurant,major_purchase,981xx,WA,1
437,140000,300,1700,3,2,0,503000,1,20,17,0.99,8679.83,35.51,24.88,0,0,mechanic ,debt_consolidation,827xx,WY,0
3832,120000,240,1900,1,10,1,449000,1,0,4.84,0,9850,26.16,11.88,1,295,Film Curator,credit_card,432xx,OH,1
5914,80000,300,1000,4,3,2,210000,0,20,5.95,0.01,3693.65,76.24,21,0,268,Washington Post,debt_consolidation,982xx,WA,0
177,100000,300,1100,2,5,0,217000,1,20,12.05,0,6037.17,63.34,26.35,1,307,print production support 3,debt_consolidation,010xx,MA,1
1341,80000,240,1400,4,1,2,169000,0,20,7.05,0.01,16233.17,45.42,23.24,0,588,Sales,debt_consolidation,743xx,OK,0
5340,180000,240,3000,3,4,1,390000,1,30,9.16,0.01,16140,85.14,13.88,1,2,Infosys ,debt_consolidation,774xx,TX,0
3349,350000,240,6000,3,10,1,1338000,1,10,7.95,-0.01,20914.83,99.31,17.12,1,429,Photographer,debt_consolidation,904xx,CA,1
1480,200000,240,3200,2,6,0,344000,0,20,19.11,0,22388.65,47.62,33.35,0,325,Support Services Technician IV,credit_card,853xx,AZ,0
747,250000,300,3100,4,7,0,260000,1,30,16.05,0,17928.83,37.62,25.88,1,-4,Computer Technician,debt_consolidation,030xx,NH,0
4239,70000,240,1200,3,2,1,150000,1,10,5.11,0,12387.17,72.71,6.88,1,2,Customer Service Rep,credit_card,112xx,NY,0
7974,140000,300,1700,3,8,1,310000,1,20,12.89,1,10320,63.14,23.76,1,556,Sales Manager,other,275xx,NC,1
8142,160000,240,2700,2,1,1,397000,1,10,4.89,0.01,19871.17,69.28,19.65,1,285,JP Morgan,debt_consolidation,941xx,CA,1
5740,150000,240,1900,3,9,0,606000,1,10,17.11,-0.01,427.65,0,40.76,0,352,Fair Havens Center,educational,331xx,FL,0
1596,200000,240,3100,1,1,0,389000,1,10,6.84,0,9629.17,45.88,13.35,1,4,Analyst,credit_card,604xx,IL,1
4436,120000,300,1500,4,3,1,200000,0,30,10.84,0.01,15688,52.32,25.76,1,461,Assistant Service Manager,credit_card,327xx,FL,0
1713,250000,240,4300,3,5,0,400000,1,20,10.89,-0.01,31617.83,80.66,46,0,396,Scripps Mercy Hospital,debt_consolidation,919xx,CA,1
7393,100000,240,1700,4,7,1,190000,1,10,13.05,0.01,5291.83,22.44,24.35,0,281,Ultimate Link Corp,debt_consolidation,926xx,CA,0
7302,190000,240,3300,3,5,0,397000,0,20,17.05,0,7581.35,73.82,53,0,288,FusionStorm,debt_consolidation,077xx,NJ,0
4868,350000,300,4800,5,5,1,510000,1,20,9.89,0.99,6189.17,33.06,17,1,3,Sr Mortgage Analyst,debt_consolidation,150xx,PA,0
4020,20000,240,200,1,10,0,270000,0,20,15.89,0,1630,2.86,28.12,0,318,GM/HBC Manager,debt_consolidation,554xx,MN,1
2858,90000,240,1600,3,7,0,203000,1,10,7.05,0,4926.48,53.36,6.88,1,6,Correctional Officer,debt_consolidation,788xx,TX,0
1970,180000,240,3000,2,10,0,364000,1,20,13,0,29937.17,90.69,23.24,0,300,Teacher,debt_consolidation,891xx,NV,1
3378,190000,240,3200,3,1,1,222000,0,30,8.16,0.01,46785.35,89.2,15.12,0,349,driver,credit_card,891xx,NV,0
6446,100000,300,1100,2,2,0,443000,0,10,23.84,-0.01,10623.83,30.9,52.35,1,372,Nurse Manager,debt_consolidation,328xx,FL,0
5063,80000,240,1300,1,5,2,329000,1,30,9.84,-0.01,14796.35,40.7,12.76,1,309,Designer/Programmer,home_improvement,773xx,TX,1
2219,100000,240,1700,2,2,1,278000,1,10,13.89,-0.01,6690.35,37.39,21,0,6,PricewaterhouseCoopers LLP,wedding,282xx,NC,0
9024,50000,240,800,2,3,0,182000,1,20,8.05,0.01,7207.35,45.64,20,1,2,cashier,credit_card,577xx,SD,0
8328,30000,240,500,1,10,0,322000,1,20,12.95,-0.01,12532.65,73.61,27.12,1,5,Maint electronic tech,debt_consolidation,027xx,MA,1
7866,100000,240,1800,5,5,2,386000,0,10,8.95,0,15918,100.92,15.65,0,347,Sampson Community College,credit_card,283xx,NC,0
3918,300000,240,4800,2,3,0,556000,1,20,22,0,31218.35,43.58,44.12,0,282,Vice President,debt_consolidation,724xx,AR,0
6655,150000,240,2600,4,1,1,222000,1,30,18,2.01,9001.83,30.04,28,0,-2,AR Specialist,debt_consolidation,430xx,OH,0
4980,250000,240,3200,7,1,1,444000,1,30,12,-0.01,61701.17,85.72,34.88,0,334,"MIA Enterprises, LLC",debt_consolidation,871xx,NM,0
7712,190000,300,2600,5,7,1,198000,1,20,10.95,0,20296.48,87.24,16.12,0,0,Sharna B Shachar Medical office,debt_consolidation,919xx,CA,0
2273,200000,240,3200,2,3,2,273000,1,30,14.05,0,13680,53.59,30.24,1,1,Sales,debt_consolidation,331xx,FL,0
7378,140000,300,1600,3,4,1,406000,0,10,8.95,-0.01,7455.35,54.48,14,1,-1,owner ,major_purchase,917xx,CA,0
4010,300000,240,5400,4,1,0,297000,1,30,18.11,1,19608.17,57.28,44,0,394,District Manager,debt_consolidation,325xx,FL,0
1425,350000,300,4200,4,1,0,441000,1,20,16.11,0.01,44065.65,59.34,30.88,1,289,Business Analyst,debt_consolidation,335xx,FL,0
1870,200000,240,3400,3,10,1,278000,1,10,4.11,0.01,16696.48,84.08,10.12,0,5,Payroll Manager,debt_consolidation,921xx,CA,0
2900,120000,300,1300,1,1,0,250000,0,20,11.05,-0.01,15374.17,39.26,15.12,1,7,Contract Attorney,credit_card,104xx,NY,1
7088,40000,240,700,7,3,2,206000,0,10,7.05,0.01,627.65,13.06,16.12,0,-3,Sprint,major_purchase,640xx,MO,0
7915,100000,240,1600,2,10,1,356000,0,30,8.05,0.01,8978.17,83.28,18.88,0,293,midwest kawasaki ,car,633xx,MO,1
2522,170000,240,2900,2,2,1,606000,1,0,10.05,0.01,3164.17,14.44,39.76,0,337,memorial hospital and St Luke Pharmacies,small_business,926xx,CA,0
2698,10000,240,200,3,8,1,419000,1,30,14.11,0,21764.65,94.4,27,1,363,Retirement Service Officer,debt_consolidation,112xx,NY,0
8364,250000,300,3500,6,2,1,403000,1,20,12.11,0,21532.83,53.36,24,0,342,john c lincoln healthcare,debt_consolidation,850xx,AZ,0
8129,100000,240,1800,4,2,0,248000,1,10,11.89,0,16519.52,32.68,11.65,1,-2,gmri inc,debt_consolidation,750xx,TX,0
8488,80000,240,1400,3,6,1,225000,0,10,8.89,0.01,10129.17,54.68,13.35,0,0,ESI,debt_consolidation,606xx,IL,0
4976,120000,240,1800,1,5,1,171000,0,10,12.16,0.01,15434.48,50.81,22.24,0,274,VA Medical Center,debt_consolidation,730xx,OK,1
9057,160000,240,2700,2,4,0,256000,0,30,11.95,0,21392.35,61.58,29,0,325,Seminole County Public Schools,debt_consolidation,327xx,FL,1
7592,30000,240,500,2,4,0,245000,1,20,17.89,0.98,62051.17,68.74,43.65,0,387,Sun State Builders,debt_consolidation,852xx,AZ,1
3219,200000,300,2500,4,6,0,347000,1,30,36.11,0.01,7495.35,18.94,47.24,0,3,Supervisor Police,debt_consolidation,633xx,MO,0
6947,160000,300,1700,2,4,0,406000,0,10,5,0.01,9272.48,73.34,13.88,1,343,Management Analyst,debt_consolidation,840xx,UT,1
1153,210000,240,3200,1,10,0,740000,1,10,9.95,-0.01,42640.17,57.09,18.12,0,302,ceo,debt_consolidation,782xx,TX,1
6588,100000,240,1900,4,10,1,335000,1,30,9.89,0.01,13128.35,95.98,14.35,0,-10,E-6,debt_consolidation,017xx,MA,0
5999,120000,240,2100,3,10,2,324000,1,30,11.89,0.01,5363.35,82.31,16.24,1,6,stone belt freight lines,debt_consolidation,474xx,IN,0
94,140000,300,1900,5,10,0,247000,1,10,10,0.01,6915.17,36.99,29.76,0,287,Blender,other,923xx,CA,0
3927,120000,240,1900,1,3,0,315000,1,20,16,0,16759.35,63.64,38.76,0,320,Professor,debt_consolidation,307xx,GA,1
3055,50000,240,800,2,3,0,150000,0,20,12.11,1,7939.17,75.04,41.65,1,423,DRIVER,major_purchase,549xx,WI,1
4889,120000,300,1500,5,1,1,481000,1,20,10.95,0.99,11886.17,48.48,42.88,0,302,Manager,credit_card,231xx,VA,0
5850,290000,300,3500,3,1,0,1108000,1,10,15.11,-0.01,18215.83,38.72,44,0,329,Data Solution Technology ,debt_consolidation,462xx,IN,0
1826,40000,240,700,1,8,1,190000,0,20,10.11,0.99,1291.35,14.48,14.88,1,350,sales,debt_consolidation,662xx,KS,1
8781,110000,240,2000,4,10,1,269000,1,20,7.11,1.01,1138.35,37.96,11,1,277,bus operator,house,900xx,CA,0
5211,300000,240,5000,2,4,0,519000,1,20,10.95,1.99,8796.65,91.71,15.88,0,429,Sr. Project Manager,debt_consolidation,921xx,CA,1
2376,200000,240,3300,3,1,0,597000,1,30,7.89,-0.01,182223.17,89.48,12.12,1,5,Product Manager,debt_consolidation,850xx,AZ,0
3946,60000,240,900,2,1,1,131000,1,10,6.05,1,2277.48,34.11,26.76,0,415,EVS Attendant,other,601xx,IL,0
8790,220000,300,3000,5,5,0,250000,1,20,7,-0.01,11355.17,92.36,22,0,292,city of peoria ,debt_consolidation,853xx,AZ,0
4190,200000,300,2400,4,10,0,275000,0,20,11.11,0,14400.65,74.86,23.88,1,-5,Service Manager,debt_consolidation,703xx,LA,0
6680,220000,240,4100,5,8,1,231000,1,20,12.05,-0.01,11140.35,76.4,25.76,0,-2,Fragomen,debt_consolidation,921xx,CA,0
5982,130000,240,2200,4,3,0,199000,1,10,9.84,1.01,8736.35,63.39,21.76,1,-4,Customer service ,debt_consolidation,245xx,VA,0
1633,60000,240,1100,4,10,0,231000,1,40,10.89,0.99,7989.35,54.08,20.35,1,5,front office,credit_card,453xx,OH,0
3196,100000,240,1700,2,1,1,290000,1,0,18.84,0.01,5133.35,33.38,24.24,0,308,Volunteers of America - Greater NY,medical,112xx,NY,0
2727,60000,240,1000,3,6,1,250000,1,20,8.89,-0.01,12628.83,67.09,19.76,0,7,USAF,debt_consolidation,721xx,AR,0
3001,60000,240,1000,2,2,1,226000,1,20,6.05,0.01,6862.35,69.39,29,0,1,Research Assistant ,debt_consolidation,562xx,MN,1
3472,170000,240,3100,5,8,2,231000,1,10,8.11,1,4063.17,38.02,12.65,1,7,Quality Assurance Analyst,other,352xx,AL,0
2742,250000,240,3800,1,8,0,647000,1,10,10.89,0,28049.17,6.98,24.12,1,307,IT manager,credit_card,460xx,IN,1
1739,80000,240,1300,2,6,1,267000,0,10,8.84,0.01,9847.48,49.5,19.12,1,-6,MCPS,credit_card,208xx,MD,0
1731,120000,240,1800,1,9,1,495000,1,10,6,0.01,10722.65,49.5,8.12,0,-1,Owner,credit_card,100xx,NY,1
4164,130000,240,2400,4,5,1,260000,1,20,8.89,0.99,10515,77.66,25.35,0,6,Energy Alloys,debt_consolidation,773xx,TX,0
1334,100000,240,1700,3,8,0,363000,0,10,8.84,0,4324.52,47.78,16,0,297,Easy does it drywall,debt_consolidation,175xx,PA,0
642,150000,240,2400,2,10,0,325000,0,20,7.89,0.01,7678.65,39.12,28.35,1,2,assembler,debt_consolidation,614xx,IL,0
2060,150000,300,1700,3,7,0,306000,1,30,18.11,1.01,8124,69.04,45.88,1,356,RN,debt_consolidation,370xx,TN,1
8587,150000,300,2100,5,9,1,481000,1,10,3.16,-0.01,13540.65,100.58,20,0,308,Eng III Network Specialist,other,201xx,VA,0
766,110000,300,1300,4,1,1,157000,1,20,4.95,0,14534.48,81.2,8.12,1,394,Receiver,debt_consolidation,936xx,CA,0
2194,50000,240,900,3,10,1,466000,1,10,10.05,0,5929.65,53.88,16.35,0,-7,Supervisor,debt_consolidation,953xx,CA,0
2277,40000,240,700,3,10,1,185000,1,0,4.84,-0.01,4154.65,51.81,7.12,1,2,owner,other,322xx,FL,0
7132,330000,300,4400,5,4,1,393000,1,30,17.95,-0.01,33583.35,62.54,38,1,4,manager,debt_consolidation,303xx,GA,0
8237,160000,300,2000,5,5,0,410000,1,10,7.89,1,7238.48,80.98,23.24,0,356,alcoa fastening systems,debt_consolidation,900xx,CA,0
6239,110000,240,1800,2,1,0,146000,1,20,3.95,0,-106.91,-0.12,6,0,0,Armstrong World Industries,home_improvement,325xx,FL,0
2869,100000,240,1500,1,7,0,294000,1,10,29,0.01,9731.48,6.2,64.76,0,386,store manager,debt_consolidation,319xx,GA,1
7704,50000,240,800,2,10,0,147000,1,30,7,0.01,6226.52,82.94,16.65,1,325,sales assoc.,other,666xx,KS,1
5931,120000,300,1700,5,10,0,225000,1,20,15.11,1,8323.17,73.6,27,0,417,Production worker,debt_consolidation,479xx,IN,0
5097,100000,300,1200,3,3,1,270000,1,20,10.89,0,10124.83,63.42,15.24,1,567,Sr. Desktop support,debt_consolidation,926xx,CA,1
468,250000,300,3200,5,10,0,432000,1,20,13.89,0,16789.83,55.01,46.12,0,309,Production Manager,debt_consolidation,430xx,OH,0
3558,100000,240,1700,3,2,2,197000,1,20,8.05,-0.01,29.35,13.64,12.24,1,-1,Residnetial Coordinator,debt_consolidation,275xx,NC,0
3114,80000,240,1600,5,1,1,125000,0,20,10.05,0,8304.65,42.24,34.12,1,275,Attica Auto ody,other,606xx,IL,0
748,110000,240,1800,2,10,1,283000,0,20,15.05,0.01,12240.52,34.1,25.35,0,271,letter carrier,debt_consolidation,308xx,GA,0
241,90000,240,1600,4,2,1,131000,0,0,7.05,0,4896.65,63.14,14.35,0,-1,24 Hour Fitness,debt_consolidation,941xx,CA,0
8162,50000,240,900,4,7,1,157000,1,30,5.95,-0.01,1343.17,96.82,47.12,0,-9,supervisior,debt_consolidation,744xx,OK,0
6034,50000,240,800,3,5,0,77000,1,30,6.05,1.01,8185.17,79.21,9.24,1,-4,home care,debt_consolidation,487xx,MI,0
1418,120000,240,2000,3,1,2,625000,1,0,9.05,2,39094.83,40.62,15.76,1,456,production director,home_improvement,076xx,NJ,1
4021,60000,240,900,2,5,1,294000,1,20,8.16,0,10450.65,64.11,16,1,7,Contractor ,major_purchase,217xx,MD,1
8695,120000,240,2000,2,9,1,178000,0,0,1.89,0.01,9533.83,67.31,9.12,0,307,Quality King Inc,car,117xx,NY,1
7375,120000,240,2000,3,8,0,270000,1,10,7,0.01,7198.65,37.52,7,1,8,Server,debt_consolidation,606xx,IL,0
5481,100000,300,1200,3,6,1,145000,1,20,7.84,0.01,8388.35,49.62,12.76,1,8,Mechanized stockhandler,debt_consolidation,953xx,CA,0
6185,350000,240,6500,4,6,0,1010000,1,10,6.05,0.01,70991.83,26.74,17.88,0,335,Lookingglass,credit_card,211xx,MD,0
5864,110000,300,1400,5,1,1,177000,1,10,3.89,0,6537.83,99.51,5,1,-5,Sign Fabricator,debt_consolidation,254xx,WV,0
3403,170000,240,3100,4,5,1,315000,0,10,7.89,0,13134.52,83.48,13.24,1,6,Goodyear Auto Center,debt_consolidation,940xx,CA,0
7158,210000,300,2700,5,9,0,462000,1,30,13.05,-0.01,17635.17,77.78,23.76,1,0,corrections officer,debt_consolidation,072xx,NJ,0
4511,180000,240,2800,2,10,0,784000,1,10,8.11,0.01,19245,83.06,23.24,0,360,Vice President ,credit_card,745xx,OK,1
9027,100000,240,1700,2,4,1,546000,1,10,10.05,0.99,6738,75.38,30.88,1,370,General Atomics,debt_consolidation,920xx,CA,1
1210,30000,240,400,3,3,1,285000,0,30,9.11,0.01,2924.17,41.56,21.24,0,270,registered nurse,other,138xx,NY,0
2768,230000,300,3600,7,10,1,224000,1,30,10.95,-0.01,13551,59.88,48.24,0,312,Quality Process Improvement Manager,debt_consolidation,857xx,AZ,0
7618,30000,240,500,4,10,0,269000,0,20,21.84,0,7822.83,67.18,59.35,1,323,Teacher,major_purchase,433xx,OH,0
1930,60000,240,1000,3,7,1,144000,1,30,16.16,1.01,3881.65,47.29,38.12,1,374,medical assistant,debt_consolidation,142xx,NY,1
2841,60000,240,1000,1,5,0,467000,0,10,9.95,0,6706.35,36.91,19.24,0,311,Netapp,debt_consolidation,276xx,NC,1
8940,100000,300,1300,4,6,0,257000,0,20,9.95,-0.01,10325.35,50.74,31.88,1,3,truck driver,debt_consolidation,052xx,VT,0
8463,250000,240,3900,1,10,0,488000,0,20,5.89,1.01,19406.52,53.94,9,1,372,Branch Manager,credit_card,453xx,OH,1
639,100000,240,1600,2,10,1,190000,0,10,1.84,-0.01,11406,81.02,15.88,0,285,Morean Arts Center,debt_consolidation,337xx,FL,1
5218,260000,300,3100,4,1,0,206000,1,20,6.16,0,24571.83,76.38,18.65,0,353,Texas A&M University Department of Chemi,debt_consolidation,778xx,TX,0
9059,20000,300,200,5,1,1,246000,1,20,3.11,0.01,5782.17,99.66,21.88,0,296,Digital Age Marketing Group,major_purchase,333xx,FL,0
3733,140000,300,1600,2,10,0,294000,1,30,13,-0.01,5975.35,19.84,24.65,0,295,Legal Assistant,debt_consolidation,462xx,IN,0
8416,90000,240,1500,2,2,0,127000,0,20,4.05,1,3076.17,86.12,8.12,0,287,Nova Pediatrics ,debt_consolidation,221xx,VA,1
2395,60000,240,900,1,10,0,595000,0,20,25.05,0.01,9796.35,9.76,43.65,0,284,United States Navy,debt_consolidation,201xx,VA,1
3862,200000,300,2400,3,9,1,260000,1,20,6.11,1,907.52,24.76,12.76,0,0,Registered Nurse,home_improvement,376xx,TN,0
